MODEL_NAME,BATCH_SIZE,Mean Time per Sample (s),FPS,STD Time per Sample (s),Mean Energy per Sample (J),STD Energy per Sample (J),Parameters,FLOPs,GPR,Architecture,Pruning Distribution,YOUR_METRIC,Compression Ratio (Parameters) [%],Compression Ratio (FLOPs) [%],% Energy Reduction
AlexNet_DATASET_random_PD4_GPR-5_PRUNED_SEED_23.pth,16,0.0001320774383544,7571.3158315202,3.378736818053173e-07,0.0414916812499868,0.0020626646562997,54803167,10470925200,5,AlexNet,PD4,0.9303414356932516,10.0,8.0,-3.0
AlexNet_DATASET_random_PD4_GPR-5_PRUNED_SEED_23.pth,32,0.0001142754188537,8750.788315024402,2.694042101337952e-07,0.0366085093750094,0.0007020867381878,54803167,20941850400,5,AlexNet,PD4,0.9303414356932516,10.0,8.0,-8.0
AlexNet_DATASET_random_PD4_GPR-5_PRUNED_SEED_23.pth,64,9.58753231048584e-05,10430.212567902428,9.714496412856449e-08,0.0297506812500039,0.0004193030446179,54803167,41883700800,5,AlexNet,PD4,0.9303414356932516,10.0,8.0,-9.0
AlexNet_DATASET_random_PD3_GPR-25_PRUNED_SEED_23.pth,1,0.0012204674621582,819.3581811936702,0.0002154102581454,0.2872208000002429,0.0418014479446639,40072403,424850232,25,AlexNet,PD3,0.9490638289213909,34.0,41.0,-8.0
AlexNet_DATASET_random_PD3_GPR-25_PRUNED_SEED_23.pth,8,0.0001598646980285,6255.289706432379,1.0197437557304582e-05,0.0485984874999383,0.004455672732891,40072403,3398801856,25,AlexNet,PD3,0.9490638289213909,34.0,41.0,13.0
AlexNet_DATASET_random_PD3_GPR-25_PRUNED_SEED_23.pth,16,0.0001168500961303,8557.97327615621,4.507670482392202e-07,0.0367495125000132,0.002034630297011,40072403,6797603712,25,AlexNet,PD3,0.9490638289213909,34.0,41.0,8.0
AlexNet_DATASET_random_PD3_GPR-25_PRUNED_SEED_23.pth,32,9.239125022888182e-05,10823.535751737198,2.1684980326410245e-07,0.0288709999999904,0.0008618605121005,40072403,13595207424,25,AlexNet,PD3,0.9490638289213909,34.0,41.0,15.0
AlexNet_DATASET_random_PD3_GPR-25_PRUNED_SEED_23.pth,64,7.706157722473145e-05,12976.635516863897,5.6453190170869287e-08,0.0235893062500021,0.0004842386680621,40072403,27190414848,25,AlexNet,PD3,0.9490638289213909,34.0,41.0,14.0
AlexNet_DATASET_random_PD3_GPR-35_PRUNED_SEED_23.pth,1,0.0010758046722412,929.5367698271024,8.880080268899992e-05,0.2462318000003696,0.0238567630382326,32785721,331506281,35,AlexNet,PD3,0.3198696539238042,46.0,54.0,7.0
AlexNet_DATASET_random_PD3_GPR-35_PRUNED_SEED_23.pth,8,0.0001362780891418,7337.936760759429,1.0442471177616076e-05,0.0424650000000139,0.0049210917086291,32785721,2652050248,35,AlexNet,PD3,0.3198696539238042,46.0,54.0,24.0
AlexNet_DATASET_random_PD3_GPR-35_PRUNED_SEED_23.pth,16,9.969022331237792e-05,10031.07392854878,8.8618855920865e-07,0.0304537437500082,0.0014593303920537,32785721,5304100496,35,AlexNet,PD3,0.3198696539238042,46.0,54.0,24.0
AlexNet_DATASET_random_PD3_GPR-35_PRUNED_SEED_23.pth,32,7.203542098999023e-05,13882.059495965968,1.1447416718254777e-07,0.0226781062500085,0.0010358612982095,32785721,10608200992,35,AlexNet,PD3,0.3198696539238042,46.0,54.0,33.0
AlexNet_DATASET_random_PD3_GPR-35_PRUNED_SEED_23.pth,64,6.593739128112793e-05,15165.901783048126,8.197121537438079e-08,0.0204791984374955,0.0003787377193984,32785721,21216401984,35,AlexNet,PD3,0.3198696539238042,46.0,54.0,25.0
AlexNet_DATASET_random_PD3_GPR-15_PRUNED_SEED_23.pth,1,0.0011164630126953,895.6857402609754,8.003216280239569e-05,0.2863352000005543,0.0273731632038259,48226817,532247967,15,AlexNet,PD3,0.5306692335717749,21.0,25.0,-8.0
AlexNet_DATASET_random_PD3_GPR-15_PRUNED_SEED_23.pth,8,0.0001743099105834,5736.908456051272,9.331386450395758e-06,0.0541273249999154,0.0034535494490024,48226817,4257983736,15,AlexNet,PD3,0.5306692335717749,21.0,25.0,3.0
AlexNet_DATASET_random_PD3_GPR-15_PRUNED_SEED_23.pth,16,0.0001298241958618,7702.7243909478175,2.875642935030557e-07,0.0406821624999865,0.0018995114694053,48226817,8515967472,15,AlexNet,PD3,0.5306692335717749,21.0,25.0,-1.0
AlexNet_DATASET_random_PD3_GPR-15_PRUNED_SEED_23.pth,32,0.0001085024223327,9216.384100007668,1.4687527461621193e-07,0.0336766187500034,0.0009667885627184,48226817,17031934944,15,AlexNet,PD3,0.5306692335717749,21.0,25.0,0.0
AlexNet_DATASET_random_PD3_GPR-15_PRUNED_SEED_23.pth,64,8.860504417419434e-05,11286.03917892119,1.01233878388101e-07,0.0275214843750058,0.0004943216250461,48226817,34063869888,15,AlexNet,PD3,0.5306692335717749,21.0,25.0,-1.0
AlexNet_DATASET_random_PD2_GPR-10_PRUNED_SEED_23.pth,1,0.0009960036499023,1004.012384992814,6.861684964237456e-05,0.2628589999997988,0.0221770155604786,48288108,584429502,10,AlexNet,PD2,0.6850368293308237,21.0,18.0,1.0
AlexNet_DATASET_random_PD2_GPR-10_PRUNED_SEED_23.pth,8,0.0001784206184387,5604.733403294722,3.2999150648452084e-06,0.0559611749999923,0.0030361088661206,48288108,4675436016,10,AlexNet,PD2,0.6850368293308237,21.0,18.0,-0.0
AlexNet_DATASET_random_PD2_GPR-10_PRUNED_SEED_23.pth,16,0.0001307570343017,7647.772109087646,2.507832548013959e-07,0.0405413249999866,0.0020249849574922,48288108,9350872032,10,AlexNet,PD2,0.6850368293308237,21.0,18.0,-1.0
AlexNet_DATASET_random_PD2_GPR-10_PRUNED_SEED_23.pth,32,0.0001162356315612,8603.213890336207,1.2931050024649876e-07,0.0361382500000065,0.0009615027735109,48288108,18701744064,10,AlexNet,PD2,0.6850368293308237,21.0,18.0,-7.0
AlexNet_DATASET_random_PD2_GPR-10_PRUNED_SEED_23.pth,64,9.122574882507322e-05,10961.81739124461,8.825615052351008e-08,0.0280577484374982,0.0003456280907029,48288108,37403488128,10,AlexNet,PD2,0.6850368293308237,21.0,18.0,-3.0
AlexNet_DATASET_random_PD1_GPR-55_PRUNED_SEED_23.pth,1,0.001272671697998,785.7485961014394,0.0002494319121341,0.2378800000000744,0.0461670661611385,13510044,163176092,55,AlexNet,PD1,0.4244651239511036,78.0,77.0,11.0
AlexNet_DATASET_random_PD1_GPR-55_PRUNED_SEED_23.pth,8,0.0001431725318908,6984.579980482801,1.1214659432750768e-05,0.0356888750000158,0.002964486019305,13510044,1305408736,55,AlexNet,PD1,0.4244651239511036,78.0,77.0,36.0
AlexNet_DATASET_random_PD1_GPR-55_PRUNED_SEED_23.pth,16,7.043546371459961e-05,14197.393575087994,5.778910010413469e-06,0.0212061124999774,0.0021368477420516,13510044,2610817472,55,AlexNet,PD1,0.4244651239511036,78.0,77.0,47.0
AlexNet_DATASET_random_PD1_GPR-55_PRUNED_SEED_23.pth,32,4.430567569732666e-05,22570.47171182943,1.5947697706343423e-06,0.0135076718750118,0.0005259403408673,13510044,5221634944,55,AlexNet,PD1,0.4244651239511036,78.0,77.0,60.0
AlexNet_DATASET_random_PD1_GPR-55_PRUNED_SEED_23.pth,64,4.085277748107909e-05,24478.139839161453,3.261166536053835e-08,0.0123259750000055,0.0002208557827845,13510044,10443269888,55,AlexNet,PD1,0.4244651239511036,78.0,77.0,55.0
AlexNet_DATASET_random_PD1_GPR-15_PRUNED_SEED_23.pth,1,0.0010424265808105,959.300173660616,8.184617133817131e-05,0.2646797000000253,0.0211187719359842,44973905,523854738,15,AlexNet,PD1,0.8526555764476605,26.0,27.0,0.0
AlexNet_DATASET_random_PD1_GPR-15_PRUNED_SEED_23.pth,8,0.0001776838020324,5627.975023954381,1.6800308196680655e-05,0.0557671625000191,0.004040388605144,44973905,4190837904,15,AlexNet,PD1,0.8526555764476605,26.0,27.0,-0.0
AlexNet_DATASET_random_PD1_GPR-15_PRUNED_SEED_23.pth,16,0.0001268611709594,7882.632585186072,2.855362641860312e-07,0.039928749999986,0.0015167022425193,44973905,8381675808,15,AlexNet,PD1,0.8526555764476605,26.0,27.0,1.0
AlexNet_DATASET_random_PD1_GPR-15_PRUNED_SEED_23.pth,32,0.0001055293815612,9476.033927284176,1.1560662732206832e-07,0.032104615624994,0.0004447463352901,44973905,16763351616,15,AlexNet,PD1,0.8526555764476605,26.0,27.0,5.0
AlexNet_DATASET_random_PD1_GPR-15_PRUNED_SEED_23.pth,64,8.849462089538575e-05,11300.121859182307,4.9865638333440087e-08,0.0268036031249968,0.0004713256443112,44973905,33526703232,15,AlexNet,PD1,0.8526555764476605,26.0,27.0,2.0
AlexNet_DATASET_random_PD4_GPR-45_PRUNED_SEED_23.pth,1,0.001049409866333,952.9165220204546,7.397861449239341e-05,0.2138194999998435,0.0183544997251091,16184092,246161049,45,AlexNet,PD4,0.683916649788111,74.0,66.0,20.0
AlexNet_DATASET_random_PD4_GPR-45_PRUNED_SEED_23.pth,8,0.0001305588359832,7659.382013241086,9.104029872708776e-06,0.0356665999999502,0.0025131054027708,16184092,1969288392,45,AlexNet,PD4,0.683916649788111,74.0,66.0,36.0
AlexNet_DATASET_random_PD4_GPR-45_PRUNED_SEED_23.pth,16,6.353853988647461e-05,15738.479382540376,4.070818984769518e-06,0.0197255062500014,0.0019644219793595,16184092,3938576784,45,AlexNet,PD4,0.683916649788111,74.0,66.0,51.0
AlexNet_DATASET_random_PD4_GPR-45_PRUNED_SEED_23.pth,32,5.751866550445555e-05,17385.660658669793,5.2245515811534185e-08,0.0181521687499829,0.0008456146523577,16184092,7877153568,45,AlexNet,PD4,0.683916649788111,74.0,66.0,46.0
AlexNet_DATASET_random_PD4_GPR-45_PRUNED_SEED_23.pth,64,4.94364185333252e-05,20228.00254686528,4.928791503662888e-08,0.0144924515624996,0.0004694663714079,16184092,15754307136,45,AlexNet,PD4,0.683916649788111,74.0,66.0,47.0
AlexNet_DATASET_random_PD3_GPR-60_PRUNED_SEED_23.pth,1,0.0010399319305419,961.6013996981702,9.5236546288315e-05,0.1630749000003561,0.0208737962997851,17045472,148460142,60,AlexNet,PD3,0.3596233370043619,72.0,79.0,39.0
AlexNet_DATASET_random_PD3_GPR-60_PRUNED_SEED_23.pth,8,0.0001258262680053,7947.466104274136,6.143763963187398e-06,0.0313197499999776,0.0015161257368638,17045472,1187681136,60,AlexNet,PD3,0.3596233370043619,72.0,79.0,44.0
AlexNet_DATASET_random_PD3_GPR-60_PRUNED_SEED_23.pth,16,6.402139339447021e-05,15619.778748620209,3.385339642364681e-06,0.0188756312500336,0.0013496710816956,17045472,2375362272,60,AlexNet,PD3,0.3596233370043619,72.0,79.0,53.0
AlexNet_DATASET_random_PD3_GPR-60_PRUNED_SEED_23.pth,32,3.877305698394776e-05,25791.10541668161,1.878931031253086e-06,0.0122695062500075,0.0008156442924318,17045472,4750724544,60,AlexNet,PD3,0.3596233370043619,72.0,79.0,64.0
AlexNet_DATASET_random_PD3_GPR-60_PRUNED_SEED_23.pth,64,3.651540279388428e-05,27385.70366167461,1.2154628557671725e-07,0.0111522703124937,0.0004565288459589,17045472,9501449088,60,AlexNet,PD3,0.3596233370043619,72.0,79.0,59.0
AlexNet_DATASET_random_PD2_GPR-40_PRUNED_SEED_23.pth,1,0.0010359456909179,965.3015681873086,2.70048884999862e-05,0.2180584999999032,0.0162302747378052,18430684,269291258,40,AlexNet,PD2,0.3303001286456222,70.0,62.0,18.0
AlexNet_DATASET_random_PD2_GPR-40_PRUNED_SEED_23.pth,8,0.0001433523788452,6975.817269692838,1.2003749377431414e-05,0.0430811124999774,0.0039930429980919,18430684,2154330064,40,AlexNet,PD2,0.3303001286456222,70.0,62.0,23.0
AlexNet_DATASET_random_PD2_GPR-40_PRUNED_SEED_23.pth,16,8.295431556701659e-05,12054.82792745275,7.586676557307769e-06,0.0249646999999997,0.002173125641732,18430684,4308660128,40,AlexNet,PD2,0.3303001286456222,70.0,62.0,38.0
AlexNet_DATASET_random_PD2_GPR-40_PRUNED_SEED_23.pth,32,6.483237075805663e-05,15424.393529149656,1.4459903903863078e-07,0.0205964250000077,0.0010729073007197,18430684,8617320256,40,AlexNet,PD2,0.3303001286456222,70.0,62.0,39.0
AlexNet_DATASET_random_PD2_GPR-40_PRUNED_SEED_23.pth,64,5.2279410743713387e-05,19127.98912180261,8.22509671200933e-08,0.0161412156250007,0.0003596352424269,18430684,17234640512,40,AlexNet,PD2,0.3303001286456222,70.0,62.0,41.0
AlexNet_DATASET_random_PD4_GPR-50_PRUNED_SEED_23.pth,1,0.001043711831665,958.1188692713146,6.106991771022496e-05,0.2037385000005364,0.0177271242523755,12918820,203625090,50,AlexNet,PD4,0.2316061962728961,79.0,71.0,23.0
AlexNet_DATASET_random_PD4_GPR-50_PRUNED_SEED_23.pth,8,0.0001387709709167,7206.118061967898,1.178723067777881e-05,0.0350756000000517,0.0036485602959003,12918820,1629000720,50,AlexNet,PD4,0.2316061962728961,79.0,71.0,37.0
AlexNet_DATASET_random_PD4_GPR-50_PRUNED_SEED_23.pth,16,6.441109066009521e-05,15525.276621647596,5.174165829113517e-06,0.0194083125000121,0.0022681289923351,12918820,3258001440,50,AlexNet,PD4,0.2316061962728961,79.0,71.0,52.0
AlexNet_DATASET_random_PD4_GPR-50_PRUNED_SEED_23.pth,32,5.526265830993651e-05,18095.40167958577,5.595293575706945e-08,0.0174320468750025,0.0007021490823273,12918820,6516002880,50,AlexNet,PD4,0.2316061962728961,79.0,71.0,48.0
AlexNet_DATASET_random_PD4_GPR-50_PRUNED_SEED_23.pth,64,4.591336936950684e-05,21780.148434589635,1.6582930342449716e-07,0.0143039624999975,0.0004442986483411,12918820,13032005760,50,AlexNet,PD4,0.2316061962728961,79.0,71.0,48.0
AlexNet_DATASET_random_PD2_GPR-30_PRUNED_SEED_23.pth,1,0.0011229687561035,890.496725367326,9.013507256854388e-05,0.2518285000002011,0.0309756342605179,26913043,358293666,30,AlexNet,PD2,0.6689769514508727,56.0,50.0,5.0
AlexNet_DATASET_random_PD2_GPR-30_PRUNED_SEED_23.pth,8,0.0001318943874359,7581.823756419476,1.0087390100166496e-05,0.0413724875000072,0.0037479967723871,26913043,2866349328,30,AlexNet,PD2,0.6689769514508727,56.0,50.0,26.0
AlexNet_DATASET_random_PD2_GPR-30_PRUNED_SEED_23.pth,16,9.629581832885742e-05,10384.66692899296,7.230916311577135e-07,0.0297109937500092,0.0019241390861189,26913043,5732698656,30,AlexNet,PD2,0.6689769514508727,56.0,50.0,26.0
AlexNet_DATASET_random_PD2_GPR-30_PRUNED_SEED_23.pth,32,8.794962730407713e-05,11370.144827818303,2.5000047790863985e-07,0.0270748343750077,0.0005122608786057,26913043,11465397312,30,AlexNet,PD2,0.6689769514508727,56.0,50.0,20.0
AlexNet_DATASET_random_PD2_GPR-30_PRUNED_SEED_23.pth,64,7.574813995361328e-05,13201.644299284191,5.344321886862093e-08,0.0231210406250116,0.0004389650398862,26913043,22930794624,30,AlexNet,PD2,0.6689769514508727,56.0,50.0,15.0
AlexNet_DATASET_random_PD5_GPR-5_PRUNED_SEED_23.pth,1,0.0012200361755371,819.647826884936,0.0001951031994578,0.3105164000000805,0.0459961818073322,56134574,649945476,5,AlexNet,PD5,0.4788850365533768,8.0,9.0,-17.0
AlexNet_DATASET_random_PD5_GPR-5_PRUNED_SEED_23.pth,8,0.0001911701469421,5230.9422574366135,2.9639761016667894e-06,0.0606549124999903,0.0045860663601444,56134574,5199563808,5,AlexNet,PD5,0.4788850365533768,8.0,9.0,-9.0
AlexNet_DATASET_random_PD5_GPR-5_PRUNED_SEED_23.pth,16,0.0001428080245971,7002.4076225463805,3.539985076887278e-07,0.044316975,0.0018908098505192,56134574,10399127616,5,AlexNet,PD5,0.4788850365533768,8.0,9.0,-10.0
AlexNet_DATASET_random_PD5_GPR-5_PRUNED_SEED_23.pth,32,0.0001177718803405,8490.991203572286,1.3284161981010608e-07,0.0363207249999977,0.0006836820808586,56134574,20798255232,5,AlexNet,PD5,0.4788850365533768,8.0,9.0,-7.0
AlexNet_DATASET_random_PD5_GPR-5_PRUNED_SEED_23.pth,64,0.0001002171783447,9978.329229747467,1.0277192431483156e-07,0.0308505109375022,0.0003062882356131,56134574,41596510464,5,AlexNet,PD5,0.4788850365533768,8.0,9.0,-13.0
AlexNet_DATASET_random_PD2_GPR-60_PRUNED_SEED_23.pth,1,0.0010765415863037,928.90048347643,7.638528802056773e-05,0.1601499000005424,0.0252899045335758,6037018,133239597,60,AlexNet,PD2,0.2117693605243065,90.0,81.0,40.0
AlexNet_DATASET_random_PD2_GPR-60_PRUNED_SEED_23.pth,8,0.0001303892196655,7669.345691040918,8.488718263337664e-06,0.0321729499999433,0.0022731604456265,6037018,1065916776,60,AlexNet,PD2,0.2117693605243065,90.0,81.0,42.0
AlexNet_DATASET_random_PD2_GPR-60_PRUNED_SEED_23.pth,16,6.037180786132812e-05,16564.022768656592,1.4738720463458457e-06,0.0183477874999982,0.0011986190992875,6037018,2131833552,60,AlexNet,PD2,0.2117693605243065,90.0,81.0,54.0
AlexNet_DATASET_random_PD2_GPR-60_PRUNED_SEED_23.pth,32,4.723174076080322e-05,21172.202927356047,8.984700354719197e-08,0.0141584593749954,0.000953798446998,6037018,4263667104,60,AlexNet,PD2,0.2117693605243065,90.0,81.0,58.0
AlexNet_DATASET_random_PD2_GPR-60_PRUNED_SEED_23.pth,64,3.7292208290100094e-05,26815.25299389333,5.5750883562191444e-08,0.0112014609374949,0.000286240573652,6037018,8527334208,60,AlexNet,PD2,0.2117693605243065,90.0,81.0,59.0
AlexNet_DATASET_random_PD5_GPR-30_PRUNED_SEED_23.pth,1,0.0013209367370605,757.0385257247666,0.0002143915197973,0.2936066000005231,0.0428749761788751,33738583,363837696,30,AlexNet,PD5,0.3918493231865221,45.0,49.0,-10.0
AlexNet_DATASET_random_PD5_GPR-30_PRUNED_SEED_23.pth,8,0.0001574680259704,6350.495561477351,1.755169532492008e-05,0.0484950625000055,0.003954448609947,33738583,2910701568,30,AlexNet,PD5,0.3918493231865221,45.0,49.0,13.0
AlexNet_DATASET_random_PD5_GPR-30_PRUNED_SEED_23.pth,16,0.0001034476966857,9666.720787775204,3.225896159090955e-07,0.0316587125000311,0.0017256260725793,33738583,5821403136,30,AlexNet,PD5,0.3918493231865221,45.0,49.0,21.0
AlexNet_DATASET_random_PD5_GPR-30_PRUNED_SEED_23.pth,32,9.012901115417482e-05,11095.206606554226,8.57203486509613e-08,0.0279376500000071,0.0009484176584431,33738583,11642806272,30,AlexNet,PD5,0.3918493231865221,45.0,49.0,17.0
AlexNet_DATASET_random_PD5_GPR-30_PRUNED_SEED_23.pth,64,7.737979888916015e-05,12923.269565903282,1.0639706051126661e-07,0.0236079749999975,0.000406405528767,33738583,23285612544,30,AlexNet,PD5,0.3918493231865221,45.0,49.0,13.0
AlexNet_DATASET_random_PD2_GPR-55_PRUNED_SEED_23.pth,1,0.0012572924591064,795.3598963845672,0.0002802058941158,0.1522316999999806,0.03436753970543,8632141,161386673,55,AlexNet,PD2,0.6987765932589882,86.0,77.0,43.0
AlexNet_DATASET_random_PD2_GPR-55_PRUNED_SEED_23.pth,8,0.0001553450420379,6437.283011295692,3.0406984194681543e-05,0.038157925000065,0.0054836132663404,8632141,1291093384,55,AlexNet,PD2,0.6987765932589882,86.0,77.0,32.0
AlexNet_DATASET_random_PD2_GPR-55_PRUNED_SEED_23.pth,16,6.120341072082519e-05,16338.95869891019,6.009864645277216e-06,0.0187842562499921,0.0022758061294133,8632141,2582186768,55,AlexNet,PD2,0.6987765932589882,86.0,77.0,53.0
AlexNet_DATASET_random_PD2_GPR-55_PRUNED_SEED_23.pth,32,4.758621711730957e-05,21014.48824004647,9.754556609820657e-08,0.0144886593750154,0.0009732199330078,8632141,5164373536,55,AlexNet,PD2,0.6987765932589882,86.0,77.0,57.0
AlexNet_DATASET_random_PD2_GPR-55_PRUNED_SEED_23.pth,64,3.937685413360596e-05,25395.629539297184,2.37304239979025e-08,0.0119479734374908,0.0004744395466854,8632141,10328747072,55,AlexNet,PD2,0.6987765932589882,86.0,77.0,56.0
AlexNet_DATASET_random_PD1_GPR-30_PRUNED_SEED_23.pth,1,0.0013272252319335,753.4516191672539,0.0002939041148024,0.2868675999999047,0.0514040571555046,30985292,365676204,30,AlexNet,PD1,0.6222601144688096,49.0,49.0,-8.0
AlexNet_DATASET_random_PD1_GPR-30_PRUNED_SEED_23.pth,8,0.0001467054466247,6816.379507420788,1.3182789320500411e-05,0.0448645875000162,0.0041023772026268,30985292,2925409632,30,AlexNet,PD1,0.6222601144688096,49.0,49.0,19.0
AlexNet_DATASET_random_PD1_GPR-30_PRUNED_SEED_23.pth,16,9.998526763916015e-05,10001.47345315842,1.1393550938652182e-06,0.0317119312500231,0.0010243367281945,30985292,5850819264,30,AlexNet,PD1,0.6222601144688096,49.0,49.0,21.0
AlexNet_DATASET_random_PD1_GPR-30_PRUNED_SEED_23.pth,32,8.563583641052246e-05,11677.3542703102,1.9701077209196786e-07,0.0259416437499981,0.0009325948403021,30985292,11701638528,30,AlexNet,PD1,0.6222601144688096,49.0,49.0,23.0
AlexNet_DATASET_random_PD1_GPR-30_PRUNED_SEED_23.pth,64,7.333818168640138e-05,13635.462142708448,1.299029274103626e-07,0.0223546140624996,0.0004742437325217,30985292,23403277056,30,AlexNet,PD1,0.6222601144688096,49.0,49.0,18.0
AlexNet_DATASET_random_PD4_GPR-25_PRUNED_SEED_23.pth,1,0.0011349324920654,881.109675677828,0.0001958430676489,0.2649565000005066,0.0334235469274942,32645325,424289622,25,AlexNet,PD4,0.5685831346457854,47.0,41.0,0.0
AlexNet_DATASET_random_PD4_GPR-25_PRUNED_SEED_23.pth,8,0.0001526599128723,6550.508127411322,1.3472810215536635e-05,0.0469892875000834,0.005432278242991,32645325,3394316976,25,AlexNet,PD4,0.5685831346457854,47.0,41.0,16.0
AlexNet_DATASET_random_PD4_GPR-25_PRUNED_SEED_23.pth,16,0.0001044214439392,9576.577015944828,1.559910832724344e-07,0.0321432124999933,0.001941654795265,32645325,6788633952,25,AlexNet,PD4,0.5685831346457854,47.0,41.0,20.0
AlexNet_DATASET_random_PD4_GPR-25_PRUNED_SEED_23.pth,32,9.22122627258301e-05,10844.544645577647,3.255559344784314e-07,0.0286853000000002,0.0007502941436816,32645325,13577267904,25,AlexNet,PD4,0.5685831346457854,47.0,41.0,15.0
AlexNet_DATASET_random_PD4_GPR-25_PRUNED_SEED_23.pth,64,7.466815605163575e-05,13392.589999255688,7.918210401212654e-08,0.0228970781249896,0.0002949936475677,32645325,27154535808,25,AlexNet,PD4,0.5685831346457854,47.0,41.0,16.0
AlexNet_DATASET_random_PD1_GPR-50_PRUNED_SEED_23.pth,1,0.0009765251098632,1024.0392079011726,3.59772780242626e-05,0.1474997999999672,0.0210140785183053,16453256,197144928,50,AlexNet,PD1,0.3896634650661891,73.0,72.0,45.0
AlexNet_DATASET_random_PD1_GPR-50_PRUNED_SEED_23.pth,8,0.0001280443744659,7809.792536149122,9.0354700377925e-06,0.0326220500000054,0.0024008676715964,16453256,1577159424,50,AlexNet,PD1,0.3896634650661891,73.0,72.0,41.0
AlexNet_DATASET_random_PD1_GPR-50_PRUNED_SEED_23.pth,16,6.226390972137451e-05,16060.668282395236,3.532846642648571e-06,0.0189225562499952,0.0021589369241203,16453256,3154318848,50,AlexNet,PD1,0.3896634650661891,73.0,72.0,53.0
AlexNet_DATASET_random_PD1_GPR-50_PRUNED_SEED_23.pth,32,4.172691402435303e-05,23965.34762710636,2.11224893668209e-07,0.0125583187500131,0.0009643742297277,16453256,6308637696,50,AlexNet,PD1,0.3896634650661891,73.0,72.0,63.0
AlexNet_DATASET_random_PD1_GPR-50_PRUNED_SEED_23.pth,64,3.872570552825928e-05,25822.64122393512,5.01814519106494e-08,0.0117770953125145,0.0004830171570012,16453256,12617275392,50,AlexNet,PD1,0.3896634650661891,73.0,72.0,57.0
AlexNet_DATASET_random_PD2_GPR-20_PRUNED_SEED_23.pth,1,0.0011476039642333,871.3807473364749,0.0002583547763099,0.2584136999998241,0.0540339891447066,36841650,464725412,20,AlexNet,PD2,0.0190447599221161,40.0,35.0,3.0
AlexNet_DATASET_random_PD2_GPR-20_PRUNED_SEED_23.pth,8,0.0001546496734619,6466.22768489888,1.0745373094874458e-05,0.0475530250000068,0.0036340394534308,36841650,3717803296,20,AlexNet,PD2,0.0190447599221161,40.0,35.0,15.0
AlexNet_DATASET_random_PD2_GPR-20_PRUNED_SEED_23.pth,16,0.0001010837032318,9892.791498811008,2.4184848367351784e-07,0.0315933687499957,0.0010195819814854,36841650,7435606592,20,AlexNet,PD2,0.0190447599221161,40.0,35.0,21.0
AlexNet_DATASET_random_PD2_GPR-20_PRUNED_SEED_23.pth,32,9.387919273376468e-05,10651.987633041705,3.0203660520062e-07,0.0291139249999832,0.0004120846306767,36841650,14871213184,20,AlexNet,PD2,0.0190447599221161,40.0,35.0,14.0
AlexNet_DATASET_random_PD2_GPR-20_PRUNED_SEED_23.pth,64,8.027294692993162e-05,12457.49705530154,1.1660671558470089e-07,0.0243827109375124,0.000462950592637,36841650,29742426368,20,AlexNet,PD2,0.0190447599221161,40.0,35.0,11.0
AlexNet_DATASET_random_PD3_GPR-10_PRUNED_SEED_23.pth,1,0.001069159310913,935.3143070380949,8.287295665152857e-05,0.2806792000003159,0.0248699158393183,52547952,591027090,10,AlexNet,PD3,0.3302510791284373,14.0,17.0,-6.0
AlexNet_DATASET_random_PD3_GPR-10_PRUNED_SEED_23.pth,8,0.0001880670578002,5317.252323168115,4.251667573806627e-06,0.0573510999999474,0.0035701724162273,52547952,4728216720,10,AlexNet,PD3,0.3302510791284373,14.0,17.0,-3.0
AlexNet_DATASET_random_PD3_GPR-10_PRUNED_SEED_23.pth,16,0.0001398572143554,7150.1495622409975,2.984454463759189e-07,0.0433305937500088,0.0016166888756783,52547952,9456433440,10,AlexNet,PD3,0.3302510791284373,14.0,17.0,-8.0
AlexNet_DATASET_random_PD3_GPR-10_PRUNED_SEED_23.pth,32,0.0001219872535705,8197.577785629925,1.386988438570915e-07,0.0377781562500051,0.0009768572026821,52547952,18912866880,10,AlexNet,PD3,0.3302510791284373,14.0,17.0,-12.0
AlexNet_DATASET_random_PD3_GPR-10_PRUNED_SEED_23.pth,64,0.0001038788555145,9626.598166170214,1.776351521140554e-07,0.0319330875000043,0.0003625087650026,52547952,37825733760,10,AlexNet,PD3,0.3302510791284373,14.0,17.0,-17.0
AlexNet_DATASET_random_PD2_GPR-15_PRUNED_SEED_23.pth,1,0.0010273382568359,973.3892350897788,8.729227842538632e-05,0.2607016999997199,0.0230015583938118,42642709,524512200,15,AlexNet,PD2,0.4081586316202242,30.0,27.0,2.0
AlexNet_DATASET_random_PD2_GPR-15_PRUNED_SEED_23.pth,8,0.0001690423789978,5915.676328792075,1.2556018626546784e-05,0.05297425000004,0.0055077814301297,42642709,4196097600,15,AlexNet,PD2,0.4081586316202242,30.0,27.0,5.0
AlexNet_DATASET_random_PD2_GPR-15_PRUNED_SEED_23.pth,16,0.0001250493099212,7996.845409459952,3.619519712068899e-07,0.0387414750000112,0.0003626651633558,42642709,8392195200,15,AlexNet,PD2,0.4081586316202242,30.0,27.0,3.0
AlexNet_DATASET_random_PD2_GPR-15_PRUNED_SEED_23.pth,32,0.000105491720581,9479.41691055886,1.673729118899736e-07,0.0325056374999927,0.0005838803713793,42642709,16784390400,15,AlexNet,PD2,0.4081586316202242,30.0,27.0,4.0
